,Caudal afluente médio diário (m3/s),FLAG,Caudal afluente médio diário mensal (m3/s),FLAG,Caudal bombeado médio diário (m3/s),FLAG,Caudal descarregado médio diário (m3/s),FLAG,Caudal efluente médio diário (m3/s),FLAG,Caudal transferido horário (m3/s),FLAG,Caudal turbinado médio diário (m3/s),FLAG,Consumo para producão de energia mensal (dam3),FLAG,Consumo para usos diversos mensal (dam3),FLAG,Cota da albufeira (m),FLAG,Cota da albufeira na última hora (m),FLAG,Descarga de fundo mensal (dam3),FLAG,Descarga de superficie mensal (dam3),FLAG,Volume afluente Mensal (dam3),FLAG,Volume armazenado (convencional) (dam3),FLAG,Volume armazenado mensal (final do mês) (dam3),FLAG,Volume armazenado na última hora (dam3),FLAG,
24/02/2023 12:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
24/02/2023 13:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
24/02/2023 14:00,,,,,,,,,,,0,,,,,,,,160.46,(vau),,,,,,,,,,,,,,,
24/02/2023 15:00,,,,,,,,,,,0,,,,,,,,160.51,(vau),,,,,,,,,,,,,,,
24/02/2023 16:00,,,,,,,,,,,0,,,,,,,,160.55,(vau),,,,,,,,,,,,,,,
24/02/2023 17:00,,,,,,,,,,,0,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
24/02/2023 18:00,,,,,,,,,,,0,,,,,,,,160.8,(vau),,,,,,,,,,,,,,,
24/02/2023 19:00,,,,,,,,,,,0,,,,,,,,160.93,(vau),,,,,,,,,,,,,,,
24/02/2023 20:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
24/02/2023 21:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
24/02/2023 22:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
24/02/2023 23:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),161.08,(vau),,,,,,,,,,,152650,,
25/02/2023 00:00,62.98,(vau),,,,,0,(vau),46.8,(vc),0,,46.8,(vau),,,,,161.08,(vau),,,,,,,,,,,,,,,
25/02/2023 01:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
25/02/2023 02:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
25/02/2023 03:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
25/02/2023 04:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
25/02/2023 05:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
25/02/2023 06:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
25/02/2023 07:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
25/02/2023 08:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
25/02/2023 09:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
25/02/2023 10:00,,,,,,,,,,,0,,,,,,,,160.96,(vau),,,,,,,,,,,,,,,
25/02/2023 11:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
25/02/2023 12:00,,,,,,,,,,,0,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
25/02/2023 13:00,,,,,,,,,,,0,,,,,,,,160.83,(vau),,,,,,,,,,,,,,,
25/02/2023 14:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
25/02/2023 15:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
25/02/2023 16:00,,,,,,,,,,,0,,,,,,,,161.01,(vau),,,,,,,,,,,,,,,
25/02/2023 17:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
25/02/2023 18:00,,,,,,,,,,,0,,,,,,,,161.24,(vau),,,,,,,,,,,,,,,
25/02/2023 19:00,,,,,,,,,,,0,,,,,,,,161.38,(vau),,,,,,,,,,,,,,,
25/02/2023 20:00,,,,,,,,,,,0,,,,,,,,161.34,(vau),,,,,,,,,,,,,,,
25/02/2023 21:00,,,,,,,,,,,0,,,,,,,,161.3,(vau),,,,,,,,,,,,,,,
25/02/2023 22:00,,,,,,,,,,,0,,,,,,,,161.35,(vau),,,,,,,,,,,,,,,
25/02/2023 23:00,,,,,,,,,,,0,,,,,,,,161.29,(vau),161.29,(vau),,,,,,,,,,,153640,,
26/02/2023 00:00,51.67,(vau),,,,,0,(vau),29.85,(vc),0,,29.85,(vau),,,,,161.35,(vau),,,,,,,,,,,,,,,
26/02/2023 01:00,,,,,,,,,,,0,,,,,,,,161.44,(vau),,,,,,,,,,,,,,,
26/02/2023 02:00,,,,,,,,,,,0,,,,,,,,161.38,(vau),,,,,,,,,,,,,,,
26/02/2023 03:00,,,,,,,,,,,0,,,,,,,,161.43,(vau),,,,,,,,,,,,,,,
26/02/2023 04:00,,,,,,,,,,,0,,,,,,,,161.29,(vau),,,,,,,,,,,,,,,
26/02/2023 05:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
26/02/2023 06:00,,,,,,,,,,,0,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
26/02/2023 07:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
26/02/2023 08:00,,,,,,,,,,,0,,,,,,,,161.29,(vau),,,,,,,,,,,,,,,
26/02/2023 09:00,,,,,,,,,,,0,,,,,,,,161.24,(vau),,,,,,,,,,,,,,,
26/02/2023 10:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
26/02/2023 11:00,,,,,,,,,,,0,,,,,,,,160.98,(vau),,,,,,,,,,,,,,,
26/02/2023 12:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
26/02/2023 13:00,,,,,,,,,,,0,,,,,,,,160.74,(vau),,,,,,,,,,,,,,,
26/02/2023 14:00,,,,,,,,,,,0,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
26/02/2023 15:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
26/02/2023 16:00,,,,,,,,,,,0,,,,,,,,160.46,(vau),,,,,,,,,,,,,,,
26/02/2023 17:00,,,,,,,,,,,0,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
26/02/2023 18:00,,,,,,,,,,,0,,,,,,,,160.21,(vau),,,,,,,,,,,,,,,
26/02/2023 19:00,,,,,,,,,,,0,,,,,,,,160.3,(vau),,,,,,,,,,,,,,,
26/02/2023 20:00,,,,,,,,,,,0,,,,,,,,160.27,(vau),,,,,,,,,,,,,,,
26/02/2023 21:00,,,,,,,,,,,0,,,,,,,,160.29,(vau),,,,,,,,,,,,,,,
26/02/2023 22:00,,,,,,,,,,,0,,,,,,,,160.24,(vau),,,,,,,,,,,,,,,
26/02/2023 23:00,,,,,,,,,,,0,,,,,,,,160.23,(vau),160.23,(vau),,,,,,,,,,,148280,,
27/02/2023 00:00,91.63,(vau),,,,,0,(vau),19.97,(vc),0,,19.97,(vau),,,,,160.32,(vau),,,,,,,,,,,,,,,
27/02/2023 01:00,,,,,,,,,,,0,,,,,,,,160.43,(vau),,,,,,,,,,,,,,,
27/02/2023 02:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
27/02/2023 03:00,,,,,,,,,,,0,,,,,,,,160.6,(vau),,,,,,,,,,,,,,,
27/02/2023 04:00,,,,,,,,,,,0,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
27/02/2023 05:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
27/02/2023 06:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
27/02/2023 07:00,,,,,,,,,,,0,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
27/02/2023 08:00,,,,,,,,,,,0,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
27/02/2023 09:00,,,,,,,,,,,0,,,,,,,,160.82,(vau),,,,,,,,,,,,,,,
27/02/2023 10:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
27/02/2023 11:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
27/02/2023 12:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
27/02/2023 13:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
27/02/2023 14:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
27/02/2023 15:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
27/02/2023 16:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
27/02/2023 17:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
27/02/2023 18:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
27/02/2023 19:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
27/02/2023 20:00,,,,,,,,,,,0,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
27/02/2023 21:00,,,,,,,,,,,0,,,,,,,,161.36,(vau),,,,,,,,,,,,,,,
27/02/2023 22:00,,,,,,,,,,,0,,,,,,,,161.38,(vau),,,,,,,,,,,,,,,
27/02/2023 23:00,,,,,,,,,,,0,,,,,,,,160.66,(vdd),160.66,(vdd),,,,,,,151000,,,,151000,,
28/02/2023 00:00,49.61,(vau),,,,,0,(vau),15.06,(vc),0,,15.06,(vau),,,,,161.28,(vau),,,,,,,,,,,,,,,
28/02/2023 01:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
28/02/2023 02:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
28/02/2023 03:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
28/02/2023 04:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
28/02/2023 05:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
28/02/2023 06:00,,,,,,,,,,,0,,,,,,,,161.24,(vau),,,,,,,,,,,,,,,
28/02/2023 07:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
28/02/2023 08:00,,,,,,,,,,,0,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
28/02/2023 09:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
28/02/2023 10:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
28/02/2023 11:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
28/02/2023 12:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
28/02/2023 13:00,,,,,,,,,,,0,,,,,,,,160.76,(vau),,,,,,,,,,,,,,,
28/02/2023 14:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
28/02/2023 15:00,,,,,,,,,,,0,,,,,,,,160.74,(vau),,,,,,,,,,,,,,,
28/02/2023 16:00,,,,,,,,,,,0,,,,,,,,160.82,(vau),,,,,,,,,,,,,,,
28/02/2023 17:00,,,,,,,,,,,0,,,,,,,,160.76,(vau),,,,,,,,,,,,,,,
28/02/2023 18:00,,,,,,,,,,,0,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
28/02/2023 19:00,,,,,,,,,,,0,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
28/02/2023 20:00,,,,,,,,,,,0,,,,,,,,160.83,(vau),,,,,,,,,,,,,,,
28/02/2023 21:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
28/02/2023 22:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
28/02/2023 23:00,,,,,,,,,,,0,,,,,,,,161.16,(vdd),161.16,(vdd),,,,,,,153000,,153000,,153000,,
01/03/2023 00:00,20.27,(vau),,,,,0,(vau),20.91,(vc),0,,20.91,(vau),,,,,161.07,(vau),,,,,,,,,,,,,,,
01/03/2023 01:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
01/03/2023 02:00,,,,,,,,,,,0,,,,,,,,161.01,(vau),,,,,,,,,,,,,,,
01/03/2023 03:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
01/03/2023 04:00,,,,,,,,,,,0,,,,,,,,160.98,(vau),,,,,,,,,,,,,,,
01/03/2023 05:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
01/03/2023 06:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
01/03/2023 07:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
01/03/2023 08:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
01/03/2023 09:00,,,,,,,,,,,0,,,,,,,,160.92,(vau),,,,,,,,,,,,,,,
01/03/2023 10:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
01/03/2023 11:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
01/03/2023 12:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
01/03/2023 13:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
01/03/2023 14:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
01/03/2023 15:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
01/03/2023 16:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
01/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
01/03/2023 18:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
01/03/2023 19:00,,,,,,,,,,,0,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
01/03/2023 20:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
01/03/2023 21:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
01/03/2023 22:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
01/03/2023 23:00,,,,,,,,,,,0,,,,,,,,160.93,(vau),160.93,,,,,,,,,,,,152000,,
02/03/2023 00:00,35.67,(vau),,,,,0,(vau),17,(vc),0,,17,(vau),,,,,160.9,(vau),,,,,,,,,,,,,,,
02/03/2023 01:00,,,,,,,,,,,0,,,,,,,,160.98,(vau),,,,,,,,,,,,,,,
02/03/2023 02:00,,,,,,,,,,,0,,,,,,,,160.92,(vau),,,,,,,,,,,,,,,
02/03/2023 03:00,,,,,,,,,,,0,,,,,,,,160.93,(vau),,,,,,,,,,,,,,,
02/03/2023 04:00,,,,,,,,,,,0,,,,,,,,160.99,(vau),,,,,,,,,,,,,,,
02/03/2023 05:00,,,,,,,,,,,0,,,,,,,,160.92,(vau),,,,,,,,,,,,,,,
02/03/2023 06:00,,,,,,,,,,,0,,,,,,,,160.98,(vau),,,,,,,,,,,,,,,
02/03/2023 07:00,,,,,,,,,,,0,,,,,,,,160.93,(vau),,,,,,,,,,,,,,,
02/03/2023 08:00,,,,,,,,,,,0,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
02/03/2023 09:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
02/03/2023 10:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
02/03/2023 11:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
02/03/2023 12:00,,,,,,,,,,,0,,,,,,,,160.77,(vau),,,,,,,,,,,,,,,
02/03/2023 13:00,,,,,,,,,,,0,,,,,,,,160.6,(vau),,,,,,,,,,,,,,,
02/03/2023 14:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
02/03/2023 15:00,,,,,,,,,,,0,,,,,,,,160.62,(vau),,,,,,,,,,,,,,,
02/03/2023 16:00,,,,,,,,,,,0,,,,,,,,160.6,(vau),,,,,,,,,,,,,,,
02/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
02/03/2023 18:00,,,,,,,,,,,0,,,,,,,,160.62,(vau),,,,,,,,,,,,,,,
02/03/2023 19:00,,,,,,,,,,,0,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/03/2023 20:00,,,,,,,,,,,0,,,,,,,,160.82,(vau),,,,,,,,,,,,,,,
02/03/2023 21:00,,,,,,,,,,,0,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
02/03/2023 22:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
02/03/2023 23:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),160.91,(vau),,,,,,,,,,,151920,,
03/03/2023 00:00,40.15,(vau),,,,,0,(vau),24.64,(vc),0,,24.64,(vau),,,,,160.91,(vau),,,,,,,,,,,,,,,
03/03/2023 01:00,,,,,,,,,,,0,,,,,,,,160.93,(vau),,,,,,,,,,,,,,,
03/03/2023 02:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
03/03/2023 03:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
03/03/2023 04:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
03/03/2023 05:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
03/03/2023 06:00,,,,,,,,,,,0,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
03/03/2023 07:00,,,,,,,,,,,0,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
03/03/2023 08:00,,,,,,,,,,,0,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
03/03/2023 09:00,,,,,,,,,,,0,,,,,,,,160.82,(vau),,,,,,,,,,,,,,,
03/03/2023 10:00,,,,,,,,,,,0,,,,,,,,160.76,(vau),,,,,,,,,,,,,,,
03/03/2023 11:00,,,,,,,,,,,0,,,,,,,,160.77,(vau),,,,,,,,,,,,,,,
03/03/2023 12:00,,,,,,,,,,,0,,,,,,,,160.76,(vau),,,,,,,,,,,,,,,
03/03/2023 13:00,,,,,,,,,,,0,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
03/03/2023 14:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
03/03/2023 15:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
03/03/2023 16:00,,,,,,,,,,,0,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
03/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
03/03/2023 18:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
03/03/2023 19:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
03/03/2023 20:00,,,,,,,,,,,0,,,,,,,,160.92,(vau),,,,,,,,,,,,,,,
03/03/2023 21:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
03/03/2023 22:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
03/03/2023 23:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),161.07,(vau),,,,,,,,,,,152600,,
04/03/2023 00:00,36.17,(vau),,,,,0,(vau),15.34,(vc),0,,15.34,(vau),,,,,161.15,(vau),,,,,,,,,,,,,,,
04/03/2023 01:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 02:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 03:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
04/03/2023 04:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 05:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
04/03/2023 06:00,,,,,,,,,,,0,,,,,,,,161.15,(vau),,,,,,,,,,,,,,,
04/03/2023 07:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 08:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 09:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 10:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 11:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 12:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 13:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 14:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 15:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 16:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
04/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.92,(vau),,,,,,,,,,,,,,,
04/03/2023 18:00,,,,,,,,,,,0,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
04/03/2023 19:00,,,,,,,,,,,0,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
04/03/2023 20:00,,,,,,,,,,,0,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
04/03/2023 21:00,,,,,,,,,,,0,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
04/03/2023 22:00,,,,,,,,,,,0,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
04/03/2023 23:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),161.23,(vau),,,,,,,,,,,153340,,
05/03/2023 00:00,43.41,(vau),,,,,0,(vau),12.28,(vc),0,,12.28,(vau),,,,,161.16,(vau),,,,,,,,,,,,,,,
05/03/2023 01:00,,,,,,,,,,,0,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
05/03/2023 02:00,,,,,,,,,,,0,,,,,,,,161,(vau),,,,,,,,,,,,,,,
05/03/2023 03:00,,,,,,,,,,,0,,,,,,,,161.01,(vau),,,,,,,,,,,,,,,
05/03/2023 04:00,,,,,,,,,,,0,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
05/03/2023 05:00,,,,,,,,,,,0,,,,,,,,160.83,(vau),,,,,,,,,,,,,,,
05/03/2023 06:00,,,,,,,,,,,0,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
05/03/2023 07:00,,,,,,,,,,,0,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
05/03/2023 08:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
05/03/2023 09:00,,,,,,,,,,,0,,,,,,,,160.38,(vau),,,,,,,,,,,,,,,
05/03/2023 10:00,,,,,,,,,,,0,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
05/03/2023 11:00,,,,,,,,,,,0,,,,,,,,160.37,(vau),,,,,,,,,,,,,,,
05/03/2023 12:00,,,,,,,,,,,0,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
05/03/2023 13:00,,,,,,,,,,,0,,,,,,,,160.41,(vau),,,,,,,,,,,,,,,
05/03/2023 14:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
05/03/2023 15:00,,,,,,,,,,,0,,,,,,,,160.41,(vau),,,,,,,,,,,,,,,
05/03/2023 16:00,,,,,,,,,,,0,,,,,,,,160.65,(vau),,,,,,,,,,,,,,,
05/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
05/03/2023 18:00,,,,,,,,,,,0,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
05/03/2023 19:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
05/03/2023 20:00,,,,,,,,,,,0,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
05/03/2023 21:00,,,,,,,,,,,0,,,,,,,,160.76,(vau),,,,,,,,,,,,,,,
05/03/2023 22:00,,,,,,,,,,,0,,,,,,,,160.77,(vau),,,,,,,,,,,,,,,
05/03/2023 23:00,,,,,,,,,,,0,,,,,,,,160.68,(vau),160.68,,,,,,,,,,,,150900,,
06/03/2023 00:00,68.23,(vau),,,,,0,(vau),30.11,(vc),0,,30.11,(vau),,,,,160.75,(vau),,,,,,,,,,,,,,,
06/03/2023 01:00,,,,,,,,,,,0,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
06/03/2023 02:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
06/03/2023 03:00,,,,,,,,,,,0,,,,,,,,160.45,(vau),,,,,,,,,,,,,,,
06/03/2023 04:00,,,,,,,,,,,0,,,,,,,,160.27,(vau),,,,,,,,,,,,,,,
06/03/2023 05:00,,,,,,,,,,,0,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
06/03/2023 06:00,,,,,,,,,,,0,,,,,,,,160.09,(vau),,,,,,,,,,,,,,,
06/03/2023 07:00,,,,,,,,,,,0,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
06/03/2023 08:00,,,,,,,,,,,0,,,,,,,,160.24,(vau),,,,,,,,,,,,,,,
06/03/2023 09:00,,,,,,,,,,,0,,,,,,,,160.26,(vau),,,,,,,,,,,,,,,
06/03/2023 10:00,,,,,,,,,,,0,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
06/03/2023 11:00,,,,,,,,,,,0,,,,,,,,160.24,(vau),,,,,,,,,,,,,,,
06/03/2023 12:00,,,,,,,,,,,0,,,,,,,,160.13,(vau),,,,,,,,,,,,,,,
06/03/2023 13:00,,,,,,,,,,,0,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
06/03/2023 14:00,,,,,,,,,,,0,,,,,,,,160.15,(vau),,,,,,,,,,,,,,,
06/03/2023 15:00,,,,,,,,,,,0,,,,,,,,160.23,(vau),,,,,,,,,,,,,,,
06/03/2023 16:00,,,,,,,,,,,0,,,,,,,,160.26,(vau),,,,,,,,,,,,,,,
06/03/2023 17:00,,,,,,,,,,,0,,,,,,,,160.15,(vau),,,,,,,,,,,,,,,
06/03/2023 18:00,,,,,,,,,,,0,,,,,,,,160.15,(vau),,,,,,,,,,,,,,,
06/03/2023 19:00,,,,,,,,,,,0,,,,,,,,160.2,(vau),,,,,,,,,,,,,,,
06/03/2023 20:00,,,,,,,,,,,0,,,,,,,,160.33,(vau),,,,,,,,,,,,,,,
06/03/2023 21:00,,,,,,,,,,,0,,,,,,,,160.43,(vau),,,,,,,,,,,,,,,
06/03/2023 22:00,,,,,,,,,,,0,,,,,,,,160.47,(vau),,,,,,,,,,,,,,,
